0
Torulaspora delbrueckii
Miscanthus sacchariflorus
Pan troglodytes
Sporisorium reilianum
Brachypodium distachyon
Bos indicus
Alternaria solani
Timema cristinae
Salvelinus sp. IW2-2015
Beta vulgaris
Fagopyrum tataricum
Botrytis cinerea
Physcomitrium patens
Populus trichocarpa
Cucurbita pepo
Pongo abelii
Equus caballus
Ciona intestinalis
Komagataella phaffii
Nannochloropsis gaditana
Plasmodium ovale
Xiphophorus maculatus
Cercospora beticola
Capsicum baccatum
Capsicum chinense
Besnoitia besnoiti
Ipomoea batatas
Plasmodium malariae
Plasmodium relictum
Plasmodium cynomolgi
Lupinus angustifolius
Pogonus chalceus
Trichinella murrelli
Crassostrea virginica
Arabis alpina
Cryptosporidium hominis
Pinctada imbricata
Talaromyces pinophilus
Bathycoccus prasinos
Pochonia chlamydosporia
Aedes aegypti
Utricularia gibba
Theileria equi
Numida meleagris
Babesia microti
Mus pahari
Mus caroli
Saccharomyces paradoxus
Zygosaccharomyces parabailii
Lachancea nothofagi
Lachancea mirantina
Lachancea meyersii
Lachancea fermentati
Lachancea sp. PJ-2012a
Lachancea dasiensis
Paralichthys olivaceus
Citrus maxima
Trametes hirsuta
Microcebus murinus
Asparagus officinalis
Spirodela polyrhiza
Malassezia sympodialis
Saccharomycopsis fibuligera
Saccharomycopsis fibuligera x Saccharomycopsis cf. fibuligera
Columba livia
Falco peregrinus
Candida intermedia
Lycaon pictus
Nicotiana attenuata
Ustilago bromivora
Sclerotinia sclerotiorum
Leishmania aethiopica
Endotrypanum monterogeii
Sugiyamaella lignohabitans
Leishmania arabica
Passer domesticus
Theobroma cacao
Komagataella pastoris
Plasmodium coatneyi
Colletotrichum higginsianum
Setaria italica
Daucus carota
Leishmania sp. MAR LEM2494
Mus spretus
Plasmodium gaboni
Cajanus cajan
Tribolium castaneum
Musa acuminata
Solanum pennellii
Saccharomyces boulardii (nom. inval.)
Vigna radiata
Tetrapisispora blattae
Kazachstania naganishii
Prunus mume
Fragaria vesca
Leishmania peruviana
Cyberlindnera jadinii
Microtus ochrogaster
Candida orthopsilosis
Eremothecium gossypii
Gossypium arboreum
Crithidia fasciculata
Naumovozyma dairenensis
Ectocarpus siliculosus
Kazachstania africana
Thalassiosira pseudonana
Phaeodactylum tricornutum
Saccharomyces arboricola
Leishmania mexicana
Strongyloides ratti
Sporisorium scitamineum
Eremothecium cymbalariae
Tetrapisispora phaffii
Thermothielavioides terrestris
Thermothelomyces thermophilus
Lepisosteus oculatus
Naumovozyma castellii
Babesia bigemina
Capra aegagrus
Ostreococcus tauri
Anopheles gambiae
Theileria parva
Schrenkiella parvula
Aspergillus fumigatus
Monodelphis domestica
Encephalitozoon intestinalis
Ostreococcus sp. 'lucimarinus'
Dictyostelium discoideum
Anolis carolinensis
Valsa mali
Cryptococcus gattii VGI
Vitis vinifera
Nasalis larvatus
Caenorhabditis briggsae
Leishmania panamensis
Theileria orientalis
Penicillium chrysogenum
Ashbya aceris (nom. inval.)
Lachancea thermotolerans
Camelina sativa
Leersia perrieri
Chlorocebus sabaeus
Cyanidioschyzon merolae
Zygosaccharomyces rouxii
Candida dubliniensis
Micromonas commoda
Cynoglossus semilaevis
Sesamum indicum
Ogataea parapolymorpha
Neurospora crassa
Encephalitozoon hellem
Encephalitozoon romaleae
Ficedula albicollis
Aspergillus nidulans
